step, loss 
350600 , 85.03
350700 , 61.24
350800 , 78.27
350800 , 60.47
350800 , 55.25
350900 , 91.27
351000 , 61.43
351100 , 40.93
351200 , 51.08
351200 , 118.23
351300 , 30.90
351400 , 57.14
351500 , 59.47
351600 , 67.77
351700 , 60.22
351800 , 45.02
351900 , 64.98
352000 , 52.05
352100 , 57.43
352200 , 45.77
352300 , 61.64
352400 , 88.40
352500 , 73.05
352500 , 98.12
352600 , 68.56
352700 , 56.43
352800 , 61.88
352900 , 60.80
353000 , 52.37
353100 , 42.36
353200 , 58.05
353300 , 66.46
353400 , 57.08
353500 , 57.42
353600 , 51.59
353700 , 52.23
353800 , 74.61
353900 , 49.84
354000 , 45.02
354100 , 69.24
354200 , 46.62
354300 , 70.98
354400 , 36.83
354500 , 46.01
354500 , 49.17
354600 , 60.00
354700 , 74.48
354800 , 46.91
354900 , 84.48
355000 , 72.19
355100 , 53.31
355200 , 56.05
355300 , 95.66
355300 , 48.28
355400 , 56.75
355500 , 71.94
355600 , 66.35
355700 , 47.74
355800 , 63.11
355900 , 131.03
356000 , 80.65
356000 , 71.70
356100 , 100.38
356100 , 98.21
356200 , 75.22
356200 , 81.63
356300 , 71.24
356300 , 67.19
356400 , 77.29
356500 , 72.11
356600 , 55.68
356600 , 75.29
356600 , 69.50
356600 , 60.23
356700 , 59.73
356800 , 68.98
356800 , 64.07
356900 , 70.02
356900 , 63.24
357000 , 71.59
357000 , 75.23
357100 , 60.72
357200 , 84.64
357300 , 86.14
357400 , 57.51
357500 , 54.73
357600 , 63.95
357700 , 76.26
357800 , 49.58
357900 , 79.55
358000 , 76.52
358100 , 109.54
358200 , 44.41
358200 , 47.58
358300 , 55.59
358400 , 43.33
358500 , 59.80
358600 , 94.93
358700 , 51.29
358800 , 81.32
358900 , 103.56
359000 , 99.23
359100 , 94.62
359100 , 88.32
359200 , 96.86
359300 , 71.09
359400 , 81.65
359500 , 77.46
359600 , 68.98
359600 , 72.44
359700 , 82.05
359700 , 83.14
359800 , 100.72
359900 , 65.89
360000 , 77.76
360100 , 106.67
360200 , 99.35
360300 , 86.49
360300 , 79.56
360200 , 97.27
360100 , 63.16
360100 , 62.95
360100 , 69.99
360100 , 59.66
360100 , 62.17
360100 , 69.29
360100 , 89.04
360100 , 71.90
360100 , 73.35
360100 , 45.02
360200 , 46.77
360300 , 54.80
360400 , 62.06
360500 , 57.18
360600 , 61.10
360700 , 52.77
360800 , 103.64
360900 , 97.90
361000 , 44.36
361100 , 43.53
361200 , 60.08
361300 , 38.90
361400 , 31.99
361500 , 55.81
361600 , 121.22
361700 , 31.79
361700 , 35.96
361800 , 50.24
361800 , 43.92
361900 , 98.47
362000 , 81.99
362100 , 53.23
362200 , 104.29
362300 , 58.28
362400 , 63.28
362400 , 84.97
362400 , 54.27
362400 , 72.36
362400 , 74.27
362500 , 49.10
362600 , 51.22
362700 , 68.25
362700 , 58.00
362800 , 62.84
362900 , 48.14
363000 , 64.13
363100 , 53.57
363200 , 55.17
363200 , 56.34
363300 , 84.56
363400 , 96.44
363500 , 53.94
363600 , 88.66
363700 , 73.98
363800 , 123.07
363900 , 50.37
364000 , 92.08
364100 , 69.00
364100 , 46.87
364200 , 38.63
364300 , 52.56
364400 , 49.90
364500 , 45.77
364500 , 39.78
364600 , 69.02
364700 , 73.19
364800 , 36.10
364900 , 41.19
365000 , 54.04
365100 , 59.03
365200 , 46.52
365300 , 48.48
365400 , 46.92
365500 , 72.15
365600 , 52.46
365700 , 66.58
365700 , 55.92
365800 , 59.07
365900 , 64.01
366000 , 66.64
366000 , 77.04
366100 , 81.51
366200 , 57.77
366300 , 90.03
366400 , 54.87
366500 , 61.21
366500 , 41.47
366500 , 123.93
366500 , 79.94
366600 , 49.62
366600 , 52.55
366700 , 60.08
366800 , 85.27
366900 , 67.23
367000 , 80.51
367100 , 49.60
367200 , 72.44
367300 , 85.71
367300 , 117.83
367300 , 97.14
367400 , 71.99
367500 , 89.54
367600 , 61.15
367700 , 71.87
367700 , 73.25
367800 , 50.98
367900 , 61.28
368000 , 56.90
368100 , 61.19
368200 , 47.17
368300 , 65.81
368400 , 105.74
368400 , 61.74
368500 , 65.64
368600 , 53.63
368700 , 76.17
368800 , 89.09
368900 , 44.60
369000 , 69.94
369100 , 68.48
369200 , 58.18
369300 , 57.84
369300 , 59.13
369400 , 74.61
369500 , 52.13
369600 , 77.86
369600 , 75.22
369700 , 66.42
369800 , 59.83
369800 , 118.76
369800 , 120.68
369800 , 81.07
369900 , 82.46
370000 , 146.38
370100 , 74.63
370200 , 118.97
370300 , 154.43
370400 , 79.06
370500 , 119.48
370600 , 96.13
370700 , 103.92
370800 , 65.20
370900 , 88.89
370900 , 78.45
371000 , 85.36
371000 , 127.86
371100 , 64.85
371200 , 112.96
371000 , 80.80
371000 , 81.64
371000 , 86.98
371000 , 67.18
371000 , 121.72
371000 , 76.47
371000 , 71.27
371000 , 65.57
371000 , 80.20
371100 , 63.74
371200 , 78.85
371300 , 52.66
371400 , 68.14
371500 , 78.61
371600 , 114.77
371600 , 51.41
371700 , 75.14
371800 , 145.97
371800 , 59.75
371900 , 101.69
372000 , 50.27
372100 , 80.00
372200 , 46.66
372200 , 143.17
372300 , 96.45
372400 , 79.02
372500 , 57.68
372600 , 112.15
372700 , 72.74
372800 , 77.16
372900 , 57.66
373000 , 51.43
373100 , 28.64
373100 , 49.81
373200 , 58.79
373200 , 69.13
373300 , 57.23
373400 , 50.50
373500 , 56.14
373600 , 48.07
373700 , 65.67
373800 , 56.86
373900 , 52.11
373900 , 55.09
374000 , 67.38
374100 , 43.14
374200 , 98.71
374300 , 93.13
374400 , 61.94
374500 , 47.51
374500 , 116.18
374600 , 99.80
374700 , 105.02
374800 , 37.17
374900 , 38.35
375000 , 39.41
375100 , 53.48
375200 , 51.03
375300 , 40.19
375400 , 62.90
375500 , 44.86
375600 , 50.58
375700 , 54.10
375800 , 49.94
375900 , 47.99
376000 , 70.94
376100 , 45.29
376200 , 50.28
376300 , 44.74
376300 , 51.57
376400 , 45.07
376500 , 75.63
376600 , 69.78
376700 , 51.30
376700 , 59.74
376800 , 47.96
376800 , 91.51
376800 , 45.82
376900 , 64.03
377000 , 67.94
377100 , 50.24
377200 , 66.71
377300 , 96.01
377400 , 58.13
377500 , 73.97
377600 , 65.95
377700 , 66.70
377700 , 74.91
377800 , 59.66
377900 , 58.20
378000 , 59.03
378100 , 78.29
378100 , 87.16
378100 , 78.05
378200 , 103.33
378200 , 84.79
378300 , 91.92
378400 , 62.44
378500 , 61.77
378600 , 66.23
378700 , 56.88
378800 , 85.29
378900 , 45.15
378900 , 75.94
378900 , 49.56
379000 , 51.72
379000 , 94.29
379100 , 83.20
379200 , 60.45
379300 , 63.00
379400 , 48.07
379500 , 104.34
379600 , 70.77
379700 , 79.19
379800 , 87.24
379800 , 75.24
379900 , 66.84
380000 , 60.35
380100 , 60.58
380200 , 62.73
380300 , 88.80
380400 , 65.38
380400 , 74.72
380500 , 66.99
380600 , 102.26
380600 , 81.37
380700 , 69.51
380700 , 73.12
380700 , 125.41
380800 , 103.00
380900 , 98.09
381000 , 55.90
381100 , 94.98
381200 , 84.15
381300 , 113.47
381400 , 78.72
381500 , 87.93
381600 , 76.53
381600 , 70.07
381700 , 111.14
381700 , 102.34
381800 , 80.72
381800 , 68.34
381800 , 68.73
381900 , 77.38
382000 , 114.24
382000 , 80.92
382000 , 99.18
382000 , 65.56
381900 , 82.30
381900 , 68.65
381900 , 93.87
381900 , 65.79
381800 , 71.19
381800 , 79.88
381900 , 53.54
382000 , 65.84
382000 , 68.46
382100 , 46.61
382200 , 55.33
382300 , 52.02
382400 , 75.67
382400 , 101.53
382500 , 99.79
382600 , 104.87
382700 , 83.51
382700 , 57.86
382800 , 80.24
382800 , 70.66
382900 , 139.38
383000 , 63.29
383100 , 62.61
383200 , 39.75
383300 , 84.43
383400 , 54.78
383500 , 74.37
383600 , 64.84
383600 , 90.26
383600 , 79.48
383700 , 30.98
383700 , 47.46
383800 , 100.96
383900 , 72.08
384000 , 43.90
384100 , 57.82
384200 , 57.82
384300 , 81.61
384400 , 62.01
384400 , 47.65
384500 , 56.54
384500 , 68.39
384600 , 57.39
384700 , 56.91
384700 , 58.82
384800 , 65.67
384900 , 62.22
385000 , 109.29
385100 , 85.82
385200 , 67.89
385300 , 73.46
385400 , 74.58
385500 , 68.63
385600 , 54.53
385700 , 41.02
385700 , 42.64
385700 , 73.04
385800 , 63.17
385800 , 49.61
385900 , 73.17
386000 , 47.42
386000 , 72.76
386100 , 58.73
386200 , 41.94
386300 , 42.78
386400 , 44.01
386500 , 52.18
386600 , 43.62
386700 , 55.43
386800 , 47.16
386900 , 51.52
387000 , 48.85
387000 , 59.29
387100 , 61.84
387200 , 46.71
387200 , 52.75
387300 , 49.01
387400 , 53.27
387500 , 62.24
387600 , 58.24
387600 , 46.23
387700 , 62.41
387700 , 59.14
387800 , 88.51
387900 , 63.55
388000 , 80.37
388100 , 43.36
388200 , 55.14
388300 , 74.68
388300 , 87.99
388400 , 69.33
388400 , 68.49
388500 , 90.35
388600 , 50.10
388600 , 106.30
388700 , 91.33
388800 , 83.87
388800 , 63.60
388900 , 58.02
389000 , 74.25
389100 , 65.18
389200 , 88.64
389200 , 73.08
389200 , 57.59
389200 , 72.94
389300 , 49.61
389400 , 68.26
389500 , 114.63
389600 , 67.30
389700 , 113.03
389800 , 48.47
389900 , 64.66
390000 , 81.31
390100 , 116.50
390200 , 71.16
390300 , 75.65
390300 , 62.17
390400 , 61.94
390500 , 59.59
390600 , 76.45
390700 , 70.18
390800 , 59.15
390900 , 70.12
391000 , 61.95
391100 , 56.06
391200 , 64.23
391300 , 69.34
391400 , 88.24
391500 , 71.84
391600 , 100.53
391600 , 78.40
391700 , 75.98
391800 , 83.27
391900 , 143.49
392000 , 64.38
392100 , 124.80
392200 , 84.17
392300 , 85.80
392400 , 70.20
392500 , 92.24
392600 , 96.22
392700 , 85.88
392800 , 83.64
392900 , 65.51
392900 , 62.63
392900 , 75.73
392900 , 64.95
392900 , 83.05
392700 , 65.63
392700 , 68.92
392700 , 61.89
392700 , 54.23
392800 , 93.61
392800 , 52.21
392900 , 62.24
393000 , 67.46
393100 , 51.30
393200 , 63.60
393300 , 94.17
393400 , 84.70
393500 , 125.28
393600 , 28.82
393700 , 80.97
393800 , 40.76
393900 , 72.13
393900 , 78.97
394000 , 42.67
394100 , 29.22
394200 , 55.67
394300 , 43.70
394300 , 104.59
394400 , 69.54
394400 , 48.40
394500 , 103.96
394600 , 73.03
394700 , 38.10
394700 , 44.40
394800 , 99.44
394800 , 56.90
394800 , 82.65
394900 , 75.26
395000 , 85.08
395100 , 66.39
395200 , 72.55
395300 , 55.36
395300 , 55.87
395400 , 90.51
395500 , 63.03
395600 , 77.14
395600 , 85.14
395600 , 63.70
395700 , 63.59
395700 , 63.11
395800 , 111.84
395900 , 84.70
396000 , 109.26
396100 , 87.92
396200 , 55.38
396300 , 71.71
396400 , 78.88
396400 , 103.45
396500 , 45.30
396600 , 40.30
396700 , 69.00
396800 , 36.42
396900 , 43.25
397000 , 63.29
397100 , 53.37
397200 , 56.08
397300 , 51.24
397300 , 55.82
397400 , 54.80
397500 , 70.80
397600 , 52.44
397700 , 50.40
397800 , 38.07
397900 , 43.33
398000 , 36.71
398100 , 48.02
398200 , 67.27
398200 , 62.92
398300 , 56.34
398400 , 71.54
398500 , 73.17
398500 , 45.09
398500 , 95.43
398600 , 57.80
398700 , 65.17
398800 , 83.13
398900 , 93.42
399000 , 57.46
399100 , 119.93
399100 , 64.22
399200 , 67.19
399300 , 56.46
399400 , 66.29
399500 , 59.11
399600 , 57.57
399700 , 68.78
399800 , 125.31
399800 , 95.59
399900 , 119.88
400000 , 99.01
400100 , 68.75
400200 , 101.03
400300 , 61.73
400300 , 71.12
400400 , 71.78
400500 , 74.30
400600 , 49.38
400700 , 61.06
400800 , 67.12
400800 , 58.62
400900 , 54.11
401000 , 69.51
401100 , 68.10
401200 , 76.00
401300 , 53.70
401400 , 74.33
401500 , 72.76
401600 , 65.29
401700 , 59.90
401800 , 89.87
401900 , 92.83
401900 , 63.20
402000 , 66.08
402100 , 70.92
402200 , 106.19
402300 , 97.88
402400 , 102.14
402400 , 110.66
402400 , 81.52
402400 , 83.02
402500 , 71.21
402600 , 70.76
402700 , 101.99
402800 , 67.56
402900 , 90.81
403000 , 75.81
403100 , 80.81
403200 , 94.26
403300 , 66.94
403400 , 58.93
403400 , 88.15
403400 , 89.64
403500 , 77.93
403600 , 77.27
403700 , 85.53
403800 , 79.55
403800 , 75.91
403700 , 63.24
403700 , 85.38
403700 , 82.02
403600 , 51.31
403600 , 63.50
403600 , 107.70
403700 , 55.46
403800 , 59.33
403800 , 60.69
403900 , 44.94
404000 , 63.22
404100 , 39.54
404100 , 37.79
404100 , 45.77
404200 , 62.44
404300 , 95.89
404400 , 99.06
404500 , 70.05
404600 , 70.58
404700 , 58.18
404800 , 112.67
404900 , 76.37
405000 , 51.52
405100 , 67.58
405200 , 55.66
405300 , 40.19
405400 , 98.55
405500 , 45.26
405500 , 59.18
405600 , 36.07
405700 , 56.78
405800 , 100.20
405900 , 78.56
406000 , 65.62
406100 , 51.94
406200 , 48.57
406200 , 63.09
406300 , 48.20
406300 , 45.30
406400 , 55.45
406500 , 69.76
406600 , 59.32
406700 , 79.43
406800 , 96.10
406800 , 75.58
406800 , 73.05
406900 , 96.72
407000 , 70.14
407100 , 108.00
407200 , 78.52
407200 , 71.07
407300 , 70.89
407400 , 48.13
407500 , 42.92
407600 , 51.58
407700 , 31.14
407800 , 43.34
407900 , 46.27
407900 , 42.51
408000 , 62.30
408100 , 38.09
408200 , 56.28
408300 , 54.12
408400 , 46.09
408500 , 51.62
408600 , 37.81
408700 , 49.04
408800 , 40.16
408900 , 53.30
409000 , 74.25
409100 , 59.76
409200 , 57.47
409300 , 45.05
409400 , 66.95
409400 , 73.78
409500 , 51.58
409600 , 51.45
409700 , 57.50
409800 , 71.49
409800 , 86.64
409900 , 65.93
410000 , 63.07
410100 , 66.17
410200 , 57.53
410300 , 53.69
410300 , 67.86
410300 , 65.81
410400 , 44.69
410500 , 81.33
410600 , 57.94
410700 , 77.71
410700 , 78.49
410800 , 58.22
410800 , 53.75
410800 , 97.81
410900 , 79.51
411000 , 96.24
411100 , 59.47
411200 , 56.00
411300 , 68.69
411400 , 65.07
411400 , 69.34
411500 , 88.46
411600 , 77.75
411700 , 78.47
411700 , 60.19
411800 , 73.02
411900 , 93.88
412000 , 70.15
412100 , 55.71
412200 , 56.41
412300 , 72.18
412400 , 64.57
412500 , 64.65
412600 , 97.30
412700 , 79.30
412800 , 57.20
412900 , 57.58
413000 , 68.04
413000 , 56.03
413100 , 81.86
413200 , 54.45
413300 , 117.38
413300 , 152.93
413400 , 69.42
413500 , 87.95
413600 , 75.27
413600 , 72.26
413700 , 98.40
413800 , 76.67
413900 , 68.47
414000 , 68.35
414100 , 123.80
414200 , 71.86
414300 , 73.81
414400 , 69.71
414500 , 118.92
414600 , 87.46
414600 , 79.41
414700 , 85.78
414700 , 64.87
414700 , 50.53
414700 , 117.35
414700 , 91.83
414600 , 65.69
414600 , 54.18
414600 , 72.97
414600 , 69.85
414500 , 59.17
414500 , 77.47
414500 , 63.57
414400 , 66.80
414500 , 44.05
414600 , 64.91
414700 , 48.95
414800 , 71.07
414900 , 63.30
414900 , 58.71
415000 , 108.28
415000 , 95.31
415100 , 36.03
415100 , 63.29
415200 , 55.92
415300 , 47.48
415400 , 134.70
415500 , 34.65
415500 , 33.46
415500 , 120.04
415600 , 44.45
415700 , 88.35
415800 , 60.57
415900 , 77.56
415900 , 108.73
416000 , 73.15
416100 , 43.04
416100 , 66.84
416200 , 75.61
416300 , 67.27
416400 , 51.40
416500 , 72.08
416600 , 88.53
416700 , 60.17
416800 , 77.14
416800 , 98.50
416900 , 61.95
417000 , 93.17
417100 , 58.95
417200 , 69.39
417300 , 91.49
417300 , 61.76
417400 , 45.18
417500 , 69.54
417600 , 66.62
417700 , 82.54
417800 , 50.31
417900 , 91.60
418000 , 81.53
418000 , 69.50
418100 , 81.07
418200 , 71.46
418300 , 58.36
418400 , 46.19
418400 , 48.38
418500 , 67.37
418600 , 65.09
418700 , 52.25
418700 , 40.25
418800 , 51.57
418800 , 34.06
418900 , 42.93
419000 , 49.96
419100 , 51.86
419200 , 99.78
419300 , 45.78
419400 , 51.34
419500 , 50.98
419600 , 42.79
419600 , 67.84
419700 , 43.78
419800 , 62.61
419800 , 37.35
419900 , 55.98
420000 , 84.34
420100 , 51.17
420200 , 67.74
420300 , 109.34
420400 , 54.10
420500 , 84.99
420600 , 53.54
420700 , 62.64
420800 , 90.59
420900 , 86.41
421000 , 88.33
421100 , 70.90
421200 , 48.78
421200 , 51.92
421300 , 57.61
421400 , 62.37
421500 , 87.00
421600 , 71.70
421700 , 71.30
421800 , 112.36
421800 , 83.95
421900 , 63.64
422000 , 64.00
422100 , 125.29
422200 , 58.52
422200 , 49.00
422300 , 56.05
422300 , 104.42
422400 , 67.04
422500 , 65.08
422500 , 53.16
422500 , 59.14
422600 , 59.30
422700 , 68.52
422800 , 114.27
422900 , 89.30
423000 , 82.38
423100 , 56.36
423200 , 61.54
423300 , 70.88
423400 , 70.97
423500 , 62.94
423600 , 62.79
423700 , 47.68
423800 , 51.72
423900 , 54.30
424000 , 144.36
424100 , 91.49
424100 , 110.81
424100 , 75.44
424200 , 93.38
424300 , 83.75
424400 , 87.45
424500 , 93.95
424600 , 60.79
424600 , 154.29
424700 , 77.33
424800 , 80.02
424900 , 75.43
425000 , 112.27
425100 , 66.97
425200 , 56.31
425300 , 81.15
425400 , 91.41
425500 , 75.54
425500 , 85.67
425500 , 79.93
425400 , 70.18
425400 , 71.98
425300 , 76.49
425300 , 62.29
425300 , 69.56
425300 , 75.92
425300 , 62.59
425400 , 62.98
425500 , 69.04
425600 , 90.71
425700 , 51.39
425700 , 87.72
425800 , 54.14
425900 , 85.78
426000 , 71.14
426100 , 127.60
426200 , 64.08
426300 , 59.90
426400 , 56.43
426500 , 44.52
426600 , 49.72
426700 , 74.24
426700 , 72.94
426800 , 31.33
426900 , 52.73
427000 , 33.19
427100 , 70.68
427200 , 76.72
427200 , 51.08
427300 , 109.93
427400 , 79.80
427500 , 66.72
427600 , 52.18
427700 , 70.18
427800 , 55.88
427900 , 47.67
428000 , 69.61
428100 , 77.93
428200 , 67.61
428300 , 53.58
428400 , 61.00
428500 , 163.99
428600 , 81.56
428700 , 60.07
428800 , 74.80
428900 , 83.65
428900 , 62.89
429000 , 71.91
429100 , 68.08
429200 , 45.65
429300 , 54.94
429400 , 51.95
429500 , 48.84
429600 , 56.00
429700 , 65.44
429800 , 69.71
429900 , 43.72
430000 , 42.79
430100 , 50.46
430200 , 65.94
430200 , 46.17
430300 , 73.95
430300 , 53.02
430400 , 49.67
430500 , 46.77
430600 , 69.12
430700 , 48.79
430800 , 61.28
430900 , 41.81
431000 , 64.50
431100 , 72.15
431200 , 87.03
431300 , 64.74
431400 , 55.22
431500 , 94.75
431600 , 39.24
431700 , 85.14
431800 , 72.27
431800 , 56.03
431900 , 73.98
432000 , 50.92
432100 , 70.68
432200 , 71.21
432300 , 77.40
432400 , 117.20
432500 , 71.48
432500 , 92.13
432600 , 58.96
432600 , 97.16
432700 , 77.47
432800 , 81.48
432900 , 94.67
432900 , 54.21
433000 , 52.38
433100 , 82.92
433200 , 67.88
433300 , 85.66
433400 , 56.47
433500 , 55.26
433600 , 85.52
433700 , 68.53
433700 , 92.89
433800 , 127.38
433800 , 72.70
433800 , 70.23
433900 , 86.49
434000 , 71.85
434100 , 61.88
434200 , 92.20
434300 , 120.53
434400 , 58.91
434500 , 45.22
434600 , 67.53
434600 , 41.28
434700 , 48.94
434800 , 85.96
434900 , 110.17
435000 , 114.14
435000 , 101.54
435100 , 78.00
435200 , 71.80
435300 , 117.01
435400 , 82.32
435500 , 90.69
435600 , 106.12
435700 , 100.75
435800 , 74.35
435900 , 117.69
435900 , 93.52
435900 , 76.58
436000 , 77.65
436100 , 124.48
436200 , 144.53
436300 , 81.78
436400 , 69.50
436200 , 81.48
436200 , 81.17
436200 , 65.47
436300 , 55.66
436400 , 60.64
436500 , 40.41
436600 , 56.46
436700 , 50.19
436800 , 129.57
436800 , 89.81
436900 , 82.29
437000 , 136.97
437100 , 46.64
437200 , 66.92
437300 , 65.77
437400 , 49.55
437500 , 43.92
437600 , 89.60
437700 , 47.67
437800 , 47.51
437900 , 53.69
438000 , 71.45
438000 , 40.77
438100 , 100.18
438200 , 72.02
438300 , 60.15
438400 , 56.95
438500 , 65.16
438600 , 56.31
438700 , 58.29
438800 , 73.66
438900 , 67.97
439000 , 70.95
439100 , 69.33
439200 , 56.38
439300 , 62.52
439400 , 77.11
439500 , 133.48
439500 , 115.73
439500 , 83.88
439500 , 98.78
439600 , 72.82
439700 , 76.41
439800 , 72.59
439800 , 109.16
439900 , 65.97
440000 , 68.19
440100 , 40.69
440200 , 34.45
440300 , 35.12
440400 , 33.15
440500 , 45.10
440500 , 50.93
440600 , 71.91
440700 , 52.98
440800 , 65.55
440900 , 49.14
441000 , 53.49
441100 , 40.79
441200 , 82.31
441300 , 62.03
441300 , 56.54
441300 , 44.06
441400 , 55.87
441500 , 68.74
441600 , 77.38
441700 , 102.15
441800 , 73.40
441800 , 76.54
441900 , 83.39
442000 , 45.10
442100 , 67.62
442200 , 82.65
442300 , 80.46
442400 , 75.10
442400 , 106.02
442500 , 51.50
442600 , 62.30
442600 , 90.74
442600 , 79.46
442700 , 62.71
442800 , 79.35
442900 , 53.92
442900 , 55.20
443000 , 79.86
443100 , 53.13
443200 , 85.00
443200 , 65.07
443300 , 54.76
443400 , 63.09
443500 , 70.29
443600 , 80.71
443700 , 46.51
443700 , 45.32
443800 , 68.96
443900 , 81.62
443900 , 78.54
443900 , 65.66
443900 , 92.98
444000 , 58.69
444100 , 98.61
444200 , 44.29
444200 , 83.76
444200 , 55.97
444200 , 65.44
444300 , 61.94
444400 , 44.56
444400 , 70.79
444500 , 57.39
444600 , 70.86
444700 , 63.51
444800 , 52.19
444900 , 64.01
444900 , 72.29
445000 , 82.31
445100 , 96.74
445200 , 54.13
445300 , 54.09
445300 , 63.33
445400 , 55.83
445500 , 56.62
445600 , 87.99
445700 , 64.46
445700 , 89.21
445700 , 103.87
445800 , 105.33
445800 , 121.12
445800 , 67.95
445900 , 77.47
446000 , 129.62
446100 , 68.28
446200 , 78.13
446300 , 60.06
446400 , 71.33
446500 , 74.39
446600 , 86.05
446600 , 78.27
446600 , 94.84
446700 , 77.81
446800 , 77.67
446900 , 88.62
447000 , 102.69
447100 , 83.57
447200 , 109.86
447300 , 82.55
447200 , 62.39
447200 , 68.74
447100 , 81.72
447100 , 68.84
447100 , 90.56
447100 , 89.36
447100 , 68.43
447100 , 66.36
447100 , 61.26
447100 , 63.55
447100 , 91.05
447100 , 64.73
447100 , 49.11
447200 , 53.21
447300 , 61.27
447400 , 51.85
447500 , 64.70
447600 , 93.54
447700 , 77.95
447800 , 58.65
447900 , 62.51
447900 , 75.34
448000 , 69.31
448000 , 58.78
448100 , 111.34
448200 , 66.93
448300 , 47.02
448400 , 88.87
448400 , 73.71
448500 , 65.72
448600 , 80.24
448700 , 78.74
448800 , 55.99
448900 , 64.73
449000 , 54.76
449100 , 66.13
449200 , 54.09
449300 , 71.04
449300 , 54.93
449400 , 74.54
449500 , 82.09
449600 , 99.65
449700 , 71.10
449800 , 55.07
449800 , 59.31
449900 , 68.94
450000 , 67.09
450100 , 72.44
450100 , 53.89
450200 , 52.65
450300 , 105.00
450400 , 70.68
450500 , 71.73
450600 , 61.20
450700 , 60.64
450800 , 53.94
450900 , 41.08
451000 , 63.89
451100 , 62.87
451200 , 61.98
451300 , 46.04
451400 , 49.78
451500 , 58.50
451600 , 46.60
451600 , 38.46
451700 , 38.31
451700 , 37.29
451700 , 36.74
451800 , 50.38
451900 , 48.35
452000 , 51.81
452100 , 51.44
452100 , 49.45
452200 , 31.90
452300 , 51.38
452300 , 40.11
452400 , 38.16
452400 , 40.11
452500 , 42.48
452500 , 56.99
452600 , 67.46
452700 , 56.90
452800 , 64.00
452900 , 58.81
453000 , 44.76
453100 , 84.01
453200 , 120.85
453200 , 46.36
453300 , 85.73
453300 , 81.25
453400 , 49.46
453400 , 77.60
453500 , 56.05
453600 , 72.20
453700 , 82.01
453800 , 73.88
453900 , 69.94
454000 , 50.42
454100 , 44.81
454100 , 44.58
454200 , 96.62
454300 , 135.87
454400 , 67.50
454500 , 72.29
454600 , 60.71
454700 , 64.63
454800 , 53.39
454900 , 64.29
455000 , 46.91
455100 , 47.61
455200 , 82.41
455200 , 86.40
455300 , 56.21
455400 , 73.00
455500 , 43.11
455600 , 70.22
455600 , 87.12
455700 , 80.10
455800 , 124.50
455900 , 46.88
456000 , 61.24
456100 , 80.07
456100 , 65.57
456200 , 59.74
456300 , 46.14
456300 , 47.15
456300 , 50.90
456400 , 52.59
456400 , 50.00
456500 , 52.49
456600 , 121.84
456700 , 85.05
456800 , 85.45
456800 , 79.51
456900 , 68.45
457000 , 64.85
457100 , 87.12
457200 , 77.11
457300 , 91.21
457400 , 116.07
457400 , 69.48
457500 , 55.76
457600 , 65.90
457700 , 74.24
457800 , 61.18
457800 , 67.67
457900 , 66.57
458000 , 67.45
458000 , 80.53
458100 , 65.81
458100 , 69.79
457900 , 75.33
457900 , 54.55
458000 , 57.96
458100 , 64.32
458200 , 79.63
458300 , 44.73
458400 , 50.17
458500 , 130.76
458600 , 89.20
458700 , 114.10
458800 , 91.16
458900 , 86.92
458900 , 68.91
459000 , 87.40
459100 , 89.61
459200 , 54.86
459300 , 85.03
459400 , 61.24
459500 , 78.26
459500 , 60.45
459500 , 55.23
459600 , 91.23
459700 , 61.41
459800 , 41.00
459900 , 51.10
459900 , 118.24
460000 , 30.91
460100 , 57.14
460200 , 59.47
460300 , 67.75
460400 , 60.25
460500 , 45.02
460600 , 64.97
460700 , 52.03
460800 , 57.43
460900 , 45.79
461000 , 61.62
461100 , 88.37
461200 , 73.04
461200 , 98.12
461300 , 68.58
461400 , 56.42
461500 , 61.87
461600 , 60.79
461700 , 52.34
461800 , 42.35
461900 , 58.03
462000 , 66.46
462100 , 57.09
462200 , 57.45
462300 , 51.53
462400 , 52.25
462500 , 74.63
462600 , 49.83
462700 , 45.01
462800 , 69.18
462900 , 46.62
463000 , 70.95
463100 , 36.81
463200 , 45.98
463200 , 49.17
463300 , 59.94
463400 , 74.51
463500 , 46.90
463600 , 84.60
463700 , 72.18
463800 , 53.30
463900 , 56.01
464000 , 95.67
464000 , 48.28
464100 , 56.74
464200 , 71.98
464300 , 66.35
464400 , 47.73
464500 , 63.10
464600 , 131.11
464700 , 80.69
464700 , 71.66
464800 , 100.39
464800 , 98.23
464900 , 75.21
464900 , 81.61
465000 , 71.20
465000 , 67.16
465100 , 77.31
465200 , 72.11
465300 , 55.66
465300 , 75.27
465300 , 69.49
465300 , 60.22
465400 , 59.67
465500 , 69.01
465500 , 64.10
465600 , 70.02
465600 , 63.25
465700 , 71.61
465700 , 75.24
465800 , 60.76
465900 , 84.66
466000 , 86.15
466100 , 57.52
466200 , 54.72
466300 , 63.95
466400 , 76.25
466500 , 49.57
466600 , 79.56
466700 , 76.51
466800 , 109.51
466900 , 44.37
466900 , 47.52
467000 , 55.64
467100 , 43.30
467200 , 59.80
467300 , 94.93
467400 , 51.28
467500 , 81.35
467600 , 103.56
467700 , 99.20
467800 , 94.62
467800 , 88.33
467900 , 96.90
468000 , 71.10
468100 , 81.63
468200 , 77.43
468300 , 69.00
468300 , 72.45
468400 , 82.01
